ref_date,year,month,geo,house_index,land_index,land_premium,label
2016-06,2016,6,"Winnipeg, Manitoba",98.4,99.5,1.011178861788618,Moderate
2016-07,2016,7,Alberta,100.3,99.7,0.9940179461615155,Moderate
2016-07,2016,7,Atlantic Region,99.4,99.8,1.004024144869215,Moderate
2016-07,2016,7,British Columbia,99.9,99.2,0.9929929929929929,Moderate
2016-07,2016,7,"Calgary, Alberta",100.0,99.5,0.995,Moderate
2016-07,2016,7,Canada,99.0,98.7,0.996969696969697,Moderate
2016-07,2016,7,"Charlottetown, Prince Edward Island",100.0,100.0,1.0,Moderate
2016-07,2016,7,"Edmonton, Alberta",100.5,99.8,0.9930348258706467,Moderate
2016-07,2016,7,"Greater Sudbury, Ontario",98.9,99.3,1.0040444893832152,Moderate
2016-07,2016,7,"Halifax, Nova Scotia",99.3,99.3,1.0,Moderate
2016-07,2016,7,"Hamilton, Ontario",98.2,100.0,1.0183299389002036,Moderate
2016-07,2016,7,"Kitchener-Cambridge-Waterloo, Ontario",96.9,99.3,1.024767801857585,Moderate
2016-07,2016,7,"London, Ontario",97.8,99.7,1.0194274028629857,Moderate
2016-07,2016,7,Manitoba,98.6,99.5,1.0091277890466532,Moderate
2016-07,2016,7,"Montréal, Quebec",99.5,99.8,1.0030150753768845,Moderate
2016-07,2016,7,New Brunswick,98.0,100.0,1.0204081632653061,Moderate
2016-07,2016,7,Newfoundland and Labrador,99.8,100.1,1.003006012024048,Moderate
2016-07,2016,7,Nova Scotia,99.3,99.3,1.0,Moderate
2016-07,2016,7,Ontario,97.8,97.6,0.9979550102249488,Moderate
2016-07,2016,7,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",99.3,99.3,1.0,Moderate
2016-07,2016,7,Prairie Region,100.1,99.7,0.9960039960039961,Moderate
2016-07,2016,7,Prince Edward Island,100.0,100.0,1.0,Moderate
2016-07,2016,7,Quebec,99.6,99.8,1.002008032128514,Moderate
2016-07,2016,7,"Québec, Quebec",100.1,100.0,0.999000999000999,Moderate
2016-07,2016,7,"Regina, Saskatchewan",101.2,98.6,0.9743083003952568,Moderate
2016-07,2016,7,"Saint John, Fredericton, and Moncton, New Brunswick",98.0,100.0,1.0204081632653061,Moderate
2016-07,2016,7,Saskatchewan,100.2,99.5,0.9930139720558881,Moderate
2016-07,2016,7,"Saskatoon, Saskatchewan",99.6,100.0,1.0040160642570282,Moderate
2016-07,2016,7,"St. Catharines-Niagara, Ontario",97.8,98.2,1.0040899795501024,Moderate
2016-07,2016,7,"St. John's, Newfoundland and Labrador",99.8,100.1,1.003006012024048,Moderate
2016-07,2016,7,"Toronto, Ontario",97.5,97.0,0.9948717948717949,Moderate
2016-07,2016,7,"Vancouver, British Columbia",100.1,99.2,0.9910089910089911,Moderate
2016-07,2016,7,"Victoria, British Columbia",97.9,99.5,1.0163432073544432,Moderate
2016-07,2016,7,"Windsor, Ontario",96.8,97.5,1.0072314049586777,Moderate
2016-07,2016,7,"Winnipeg, Manitoba",98.6,99.5,1.0091277890466532,Moderate
2016-08,2016,8,Alberta,100.2,99.7,0.9950099800399201,Moderate
2016-08,2016,8,Atlantic Region,99.4,99.8,1.004024144869215,Moderate
2016-08,2016,8,British Columbia,99.9,99.2,0.9929929929929929,Moderate
2016-08,2016,8,"Calgary, Alberta",100.0,99.5,0.995,Moderate
2016-08,2016,8,Canada,99.3,98.7,0.9939577039274925,Moderate
2016-08,2016,8,"Charlottetown, Prince Edward Island",100.0,100.0,1.0,Moderate
2016-08,2016,8,"Edmonton, Alberta",100.3,99.8,0.9950149551345963,Moderate
2016-08,2016,8,"Greater Sudbury, Ontario",99.4,99.3,0.9989939637826961,Moderate
2016-08,2016,8,"Halifax, Nova Scotia",99.3,99.3,1.0,Moderate
2016-08,2016,8,"Hamilton, Ontario",98.6,100.0,1.0141987829614605,Moderate
2016-08,2016,8,"Kitchener-Cambridge-Waterloo, Ontario",97.5,99.3,1.0184615384615385,Moderate
2016-08,2016,8,"London, Ontario",98.3,99.7,1.0142421159715158,Moderate
2016-08,2016,8,Manitoba,98.9,99.5,1.006066734074823,Moderate
2016-08,2016,8,"Montréal, Quebec",99.5,99.8,1.0030150753768845,Moderate
2016-08,2016,8,New Brunswick,98.1,100.0,1.0193679918450562,Moderate
2016-08,2016,8,Newfoundland and Labrador,99.7,100.0,1.0030090270812437,Moderate
2016-08,2016,8,Nova Scotia,99.3,99.3,1.0,Moderate
2016-08,2016,8,Ontario,98.4,97.6,0.9918699186991868,Moderate
2016-08,2016,8,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",99.0,99.8,1.0080808080808081,Moderate
2016-08,2016,8,Prairie Region,100.0,99.7,0.997,Moderate
2016-08,2016,8,Prince Edward Island,100.0,100.0,1.0,Moderate
2016-08,2016,8,Quebec,99.6,99.8,1.002008032128514,Moderate
2016-08,2016,8,"Québec, Quebec",100.1,100.0,0.999000999000999,Moderate
2016-08,2016,8,"Regina, Saskatchewan",100.0,100.1,1.001,Moderate
2016-08,2016,8,"Saint John, Fredericton, and Moncton, New Brunswick",98.1,100.0,1.0193679918450562,Moderate
2016-08,2016,8,Saskatchewan,99.6,100.0,1.0040160642570282,Moderate
2016-08,2016,8,"Saskatoon, Saskatchewan",99.4,100.0,1.0060362173038229,Moderate
2016-08,2016,8,"St. Catharines-Niagara, Ontario",97.9,98.2,1.003064351378958,Moderate
2016-08,2016,8,"St. John's, Newfoundland and Labrador",99.7,100.0,1.0030090270812437,Moderate
2016-08,2016,8,"Toronto, Ontario",98.4,97.0,0.9857723577235772,Moderate
2016-08,2016,8,"Vancouver, British Columbia",100.1,99.2,0.9910089910089911,Moderate
2016-08,2016,8,"Victoria, British Columbia",97.9,99.5,1.0163432073544432,Moderate
2016-08,2016,8,"Windsor, Ontario",96.8,97.5,1.0072314049586777,Moderate
2016-08,2016,8,"Winnipeg, Manitoba",98.9,99.5,1.006066734074823,Moderate
2016-09,2016,9,Alberta,99.8,99.6,0.9979959919839679,Moderate
2016-09,2016,9,Atlantic Region,99.7,100.0,1.0030090270812437,Moderate
2016-09,2016,9,British Columbia,100.3,99.5,0.992023928215354,Moderate
2016-09,2016,9,"Calgary, Alberta",99.7,99.3,0.995987963891675,Moderate
2016-09,2016,9,Canada,99.3,99.0,0.9969788519637462,Moderate
2016-09,2016,9,"Charlottetown, Prince Edward Island",100.0,100.0,1.0,Moderate
2016-09,2016,9,"Edmonton, Alberta",99.9,99.9,1.0,Moderate
2016-09,2016,9,"Greater Sudbury, Ontario",99.8,99.8,1.0,Moderate
2016-09,2016,9,"Halifax, Nova Scotia",99.1,100.0,1.0090817356205852,Moderate
2016-09,2016,9,"Hamilton, Ontario",98.6,100.0,1.0141987829614605,Moderate
2016-09,2016,9,"Kitchener-Cambridge-Waterloo, Ontario",97.5,99.3,1.0184615384615385,Moderate
2016-09,2016,9,"London, Ontario",98.5,99.9,1.0142131979695432,Moderate
2016-09,2016,9,Manitoba,99.2,99.8,1.0060483870967742,Moderate
2016-09,2016,9,"Montréal, Quebec",100.0,100.0,1.0,Moderate
2016-09,2016,9,New Brunswick,99.6,100.0,1.0040160642570282,Moderate
2016-09,2016,9,Newfoundland and Labrador,100.1,100.0,0.999000999000999,Moderate
2016-09,2016,9,Nova Scotia,99.1,100.0,1.0090817356205852,Moderate
2016-09,2016,9,Ontario,98.5,98.1,0.9959390862944162,Moderate
2016-09,2016,9,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",99.0,99.8,1.0080808080808081,Moderate
2016-09,2016,9,Prairie Region,99.8,99.7,0.998997995991984,Moderate
2016-09,2016,9,Prince Edward Island,100.0,100.0,1.0,Moderate
2016-09,2016,9,Quebec,100.0,100.0,1.0,Moderate
2016-09,2016,9,"Québec, Quebec",100.0,100.0,1.0,Moderate
2016-09,2016,9,"Regina, Saskatchewan",100.1,100.0,0.999000999000999,Moderate
2016-09,2016,9,"Saint John, Fredericton, and Moncton, New Brunswick",99.6,100.0,1.0040160642570282,Moderate
2016-09,2016,9,Saskatchewan,99.7,100.0,1.0030090270812437,Moderate
2016-09,2016,9,"Saskatoon, Saskatchewan",99.4,100.0,1.0060362173038229,Moderate
2016-09,2016,9,"St. Catharines-Niagara, Ontario",98.5,99.4,1.0091370558375634,Moderate
2016-09,2016,9,"St. John's, Newfoundland and Labrador",100.1,100.0,0.999000999000999,Moderate
2016-09,2016,9,"Toronto, Ontario",98.5,97.7,0.9918781725888325,Moderate
2016-09,2016,9,"Vancouver, British Columbia",100.4,99.5,0.9910358565737051,Moderate
2016-09,2016,9,"Victoria, British Columbia",98.6,99.5,1.0091277890466532,Moderate
2016-09,2016,9,"Windsor, Ontario",97.9,98.5,1.0061287027579162,Moderate
2016-09,2016,9,"Winnipeg, Manitoba",99.2,99.8,1.0060483870967742,Moderate
2016-10,2016,10,Alberta,99.7,99.7,1.0,Moderate
2016-10,2016,10,Atlantic Region,99.9,100.0,1.0010010010010009,Moderate
2016-10,2016,10,British Columbia,100.3,100.0,0.9970089730807578,Moderate
2016-10,2016,10,"Calgary, Alberta",99.4,99.5,1.0010060362173037,Moderate
2016-10,2016,10,Canada,99.8,99.5,0.996993987975952,Moderate
2016-10,2016,10,"Charlottetown, Prince Edward Island",100.0,100.0,1.0,Moderate
2016-10,2016,10,"Edmonton, Alberta",100.0,99.9,0.9990000000000001,Moderate
2016-10,2016,10,"Greater Sudbury, Ontario",100.0,100.0,1.0,Moderate
2016-10,2016,10,"Halifax, Nova Scotia",99.7,100.0,1.0030090270812437,Moderate
2016-10,2016,10,"Hamilton, Ontario",98.6,100.0,1.0141987829614605,Moderate
2016-10,2016,10,"Kitchener-Cambridge-Waterloo, Ontario",98.4,99.3,1.0091463414634145,Moderate
2016-10,2016,10,"London, Ontario",98.6,99.7,1.0111561866125762,Moderate
2016-10,2016,10,Manitoba,99.9,99.8,0.9989989989989989,Moderate
2016-10,2016,10,"Montréal, Quebec",100.0,100.0,1.0,Moderate
2016-10,2016,10,New Brunswick,100.0,100.0,1.0,Moderate
2016-10,2016,10,Newfoundland and Labrador,100.1,100.0,0.999000999000999,Moderate
2016-10,2016,10,Nova Scotia,99.7,100.0,1.0030090270812437,Moderate
2016-10,2016,10,Ontario,99.6,99.1,0.9949799196787149,Moderate
2016-10,2016,10,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",99.4,99.8,1.004024144869215,Moderate
2016-10,2016,10,Prairie Region,99.7,99.7,1.0,Moderate
2016-10,2016,10,Prince Edward Island,100.0,100.0,1.0,Moderate
2016-10,2016,10,Quebec,100.0,100.0,1.0,Moderate
2016-10,2016,10,"Québec, Quebec",100.1,100.0,0.999000999000999,Moderate
2016-10,2016,10,"Regina, Saskatchewan",100.0,100.0,1.0,Moderate
2016-10,2016,10,"Saint John, Fredericton, and Moncton, New Brunswick",100.0,100.0,1.0,Moderate
2016-10,2016,10,Saskatchewan,99.7,100.0,1.0030090270812437,Moderate
2016-10,2016,10,"Saskatoon, Saskatchewan",99.6,100.0,1.0040160642570282,Moderate
2016-10,2016,10,"St. Catharines-Niagara, Ontario",99.2,99.4,1.002016129032258,Moderate
2016-10,2016,10,"St. John's, Newfoundland and Labrador",100.1,100.0,0.999000999000999,Moderate
2016-10,2016,10,"Toronto, Ontario",100.0,98.9,0.9890000000000001,Moderate
2016-10,2016,10,"Vancouver, British Columbia",100.4,100.0,0.99601593625498,Moderate
2016-10,2016,10,"Victoria, British Columbia",99.5,100.0,1.0050251256281406,Moderate
2016-10,2016,10,"Windsor, Ontario",99.4,100.0,1.0060362173038229,Moderate
2016-10,2016,10,"Winnipeg, Manitoba",99.9,99.8,0.9989989989989989,Moderate
2016-11,2016,11,Alberta,99.8,99.9,1.001002004008016,Moderate
2016-11,2016,11,Atlantic Region,100.0,100.0,1.0,Moderate
2016-11,2016,11,British Columbia,100.0,100.0,1.0,Moderate
2016-11,2016,11,"Calgary, Alberta",99.8,99.8,1.0,Moderate
2016-11,2016,11,Canada,99.9,100.0,1.0010010010010009,Moderate
2016-11,2016,11,"Charlottetown, Prince Edward Island",100.0,100.0,1.0,Moderate
2016-11,2016,11,"Edmonton, Alberta",99.8,99.9,1.001002004008016,Moderate
2016-11,2016,11,"Greater Sudbury, Ontario",100.0,100.0,1.0,Moderate
2016-11,2016,11,"Halifax, Nova Scotia",100.0,100.0,1.0,Moderate
2016-11,2016,11,"Hamilton, Ontario",99.6,100.0,1.0040160642570282,Moderate
2016-11,2016,11,"Kitchener-Cambridge-Waterloo, Ontario",99.1,99.3,1.0020181634712413,Moderate
2016-11,2016,11,"London, Ontario",100.1,100.0,0.999000999000999,Moderate
2016-11,2016,11,Manitoba,100.0,100.0,1.0,Moderate
2016-11,2016,11,"Montréal, Quebec",99.9,100.0,1.0010010010010009,Moderate
2016-11,2016,11,New Brunswick,100.0,100.0,1.0,Moderate
2016-11,2016,11,Newfoundland and Labrador,100.0,100.0,1.0,Moderate
2016-11,2016,11,Nova Scotia,100.0,100.0,1.0,Moderate
2016-11,2016,11,Ontario,99.8,100.0,1.0020040080160322,Moderate
2016-11,2016,11,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",99.6,100.0,1.0040160642570282,Moderate
2016-11,2016,11,Prairie Region,99.8,99.9,1.001002004008016,Moderate
2016-11,2016,11,Prince Edward Island,100.0,100.0,1.0,Moderate
2016-11,2016,11,Quebec,100.0,100.0,1.0,Moderate
2016-11,2016,11,"Québec, Quebec",100.1,100.0,0.999000999000999,Moderate
2016-11,2016,11,"Regina, Saskatchewan",99.5,100.0,1.0050251256281406,Moderate
2016-11,2016,11,"Saint John, Fredericton, and Moncton, New Brunswick",100.0,100.0,1.0,Moderate
2016-11,2016,11,Saskatchewan,99.6,100.0,1.0040160642570282,Moderate
2016-11,2016,11,"Saskatoon, Saskatchewan",99.6,100.0,1.0040160642570282,Moderate
2016-11,2016,11,"St. Catharines-Niagara, Ontario",98.9,99.7,1.0080889787664307,Moderate
2016-11,2016,11,"St. John's, Newfoundland and Labrador",100.0,100.0,1.0,Moderate
2016-11,2016,11,"Toronto, Ontario",100.0,100.0,1.0,Moderate
2016-11,2016,11,"Vancouver, British Columbia",100.0,100.0,1.0,Moderate
2016-11,2016,11,"Victoria, British Columbia",100.0,100.0,1.0,Moderate
2016-11,2016,11,"Windsor, Ontario",99.8,100.0,1.0020040080160322,Moderate
2016-11,2016,11,"Winnipeg, Manitoba",100.0,100.0,1.0,Moderate
2016-12,2016,12,Alberta,100.0,100.0,1.0,Moderate
2016-12,2016,12,Atlantic Region,100.0,100.0,1.0,Moderate
2016-12,2016,12,British Columbia,100.0,100.0,1.0,Moderate
2016-12,2016,12,"Calgary, Alberta",100.0,100.0,1.0,Moderate
2016-12,2016,12,Canada,100.0,100.0,1.0,Moderate
2016-12,2016,12,"Charlottetown, Prince Edward Island",100.0,100.0,1.0,Moderate
2016-12,2016,12,"Edmonton, Alberta",100.0,100.0,1.0,Moderate
2016-12,2016,12,"Greater Sudbury, Ontario",100.0,100.0,1.0,Moderate
2016-12,2016,12,"Guelph, Ontario",100.0,100.0,1.0,Moderate
2016-12,2016,12,"Halifax, Nova Scotia",100.0,100.0,1.0,Moderate
2016-12,2016,12,"Hamilton, Ontario",100.0,100.0,1.0,Moderate
2016-12,2016,12,"Kelowna, British Columbia",100.0,100.0,1.0,Moderate
2016-12,2016,12,"Kitchener-Cambridge-Waterloo, Ontario",100.0,100.0,1.0,Moderate
2016-12,2016,12,"London, Ontario",100.0,100.0,1.0,Moderate
2016-12,2016,12,Manitoba,100.0,100.0,1.0,Moderate
2016-12,2016,12,"Montréal, Quebec",100.0,100.0,1.0,Moderate
2016-12,2016,12,New Brunswick,100.0,100.0,1.0,Moderate
2016-12,2016,12,Newfoundland and Labrador,100.0,100.0,1.0,Moderate
2016-12,2016,12,Nova Scotia,100.0,100.0,1.0,Moderate
2016-12,2016,12,Ontario,100.0,100.0,1.0,Moderate
2016-12,2016,12,"Oshawa, Ontario",100.0,100.0,1.0,Moderate
2016-12,2016,12,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",100.0,100.0,1.0,Moderate
2016-12,2016,12,"Ottawa-Gatineau, Quebec part, Ontario/Quebec",100.0,100.0,1.0,Moderate
2016-12,2016,12,Prairie Region,100.0,100.0,1.0,Moderate
2016-12,2016,12,Prince Edward Island,100.0,100.0,1.0,Moderate
2016-12,2016,12,Quebec,100.0,100.0,1.0,Moderate
2016-12,2016,12,"Québec, Quebec",100.0,100.0,1.0,Moderate
2016-12,2016,12,"Regina, Saskatchewan",100.0,100.0,1.0,Moderate
2016-12,2016,12,"Saint John, Fredericton, and Moncton, New Brunswick",100.0,100.0,1.0,Moderate
2016-12,2016,12,Saskatchewan,100.0,100.0,1.0,Moderate
2016-12,2016,12,"Saskatoon, Saskatchewan",100.0,100.0,1.0,Moderate
2016-12,2016,12,"Sherbrooke, Quebec",100.0,100.0,1.0,Moderate
2016-12,2016,12,"St. Catharines-Niagara, Ontario",100.0,100.0,1.0,Moderate
2016-12,2016,12,"St. John's, Newfoundland and Labrador",100.0,100.0,1.0,Moderate
2016-12,2016,12,"Toronto, Ontario",100.0,100.0,1.0,Moderate
2016-12,2016,12,"Trois-Rivières, Quebec",100.0,100.0,1.0,Moderate
2016-12,2016,12,"Vancouver, British Columbia",100.0,100.0,1.0,Moderate
2016-12,2016,12,"Victoria, British Columbia",100.0,100.0,1.0,Moderate
2016-12,2016,12,"Windsor, Ontario",100.0,100.0,1.0,Moderate
2016-12,2016,12,"Winnipeg, Manitoba",100.0,100.0,1.0,Moderate
2017-01,2017,1,Alberta,99.9,100.0,1.0010010010010009,Moderate
2017-01,2017,1,Atlantic Region,99.9,100.0,1.0010010010010009,Moderate
2017-01,2017,1,British Columbia,99.7,100.4,1.0070210631895686,Moderate
2017-01,2017,1,"Calgary, Alberta",99.8,100.0,1.0020040080160322,Moderate
2017-01,2017,1,Canada,99.9,100.4,1.005005005005005,Moderate
2017-01,2017,1,"Charlottetown, Prince Edward Island",100.0,100.0,1.0,Moderate
2017-01,2017,1,"Edmonton, Alberta",100.0,100.0,1.0,Moderate
2017-01,2017,1,"Greater Sudbury, Ontario",99.1,99.3,1.0020181634712413,Moderate
2017-01,2017,1,"Guelph, Ontario",100.0,101.1,1.011,Moderate
2017-01,2017,1,"Halifax, Nova Scotia",100.2,100.0,0.998003992015968,Moderate
2017-01,2017,1,"Hamilton, Ontario",101.0,99.8,0.9881188118811881,Moderate
2017-01,2017,1,"Kelowna, British Columbia",100.0,100.0,1.0,Moderate
2017-01,2017,1,"Kitchener-Cambridge-Waterloo, Ontario",100.5,101.9,1.0139303482587065,Moderate
2017-01,2017,1,"London, Ontario",101.1,100.0,0.9891196834817013,Moderate
2017-01,2017,1,Manitoba,100.5,100.0,0.9950248756218906,Moderate
2017-01,2017,1,"Montréal, Quebec",100.2,100.1,0.9990019960079839,Moderate
2017-01,2017,1,New Brunswick,100.2,100.0,0.998003992015968,Moderate
2017-01,2017,1,Newfoundland and Labrador,99.5,100.0,1.0050251256281406,Moderate
2017-01,2017,1,Nova Scotia,100.2,100.0,0.998003992015968,Moderate
2017-01,2017,1,Ontario,99.9,100.9,1.01001001001001,Moderate
2017-01,2017,1,"Oshawa, Ontario",100.0,100.0,1.0,Moderate
2017-01,2017,1,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",100.0,100.3,1.003,Moderate
2017-01,2017,1,"Ottawa-Gatineau, Quebec part, Ontario/Quebec",99.7,100.0,1.0030090270812437,Moderate
2017-01,2017,1,Prairie Region,100.0,100.0,1.0,Moderate
2017-01,2017,1,Prince Edward Island,100.0,100.0,1.0,Moderate
2017-01,2017,1,Quebec,100.1,100.1,1.0,Moderate
2017-01,2017,1,"Québec, Quebec",100.2,100.2,1.0,Moderate
2017-01,2017,1,"Regina, Saskatchewan",99.8,99.8,1.0,Moderate
2017-01,2017,1,"Saint John, Fredericton, and Moncton, New Brunswick",100.2,100.0,0.998003992015968,Moderate
2017-01,2017,1,Saskatchewan,99.9,99.9,1.0,Moderate
2017-01,2017,1,"Saskatoon, Saskatchewan",99.9,100.0,1.0010010010010009,Moderate
2017-01,2017,1,"Sherbrooke, Quebec",100.0,100.0,1.0,Moderate
2017-01,2017,1,"St. Catharines-Niagara, Ontario",101.3,100.0,0.9871668311944719,Moderate
2017-01,2017,1,"St. John's, Newfoundland and Labrador",99.5,100.0,1.0050251256281406,Moderate
2017-01,2017,1,"Toronto, Ontario",99.5,101.1,1.0160804020100502,Moderate
2017-01,2017,1,"Trois-Rivières, Quebec",100.0,100.0,1.0,Moderate
2017-01,2017,1,"Vancouver, British Columbia",99.6,100.5,1.0090361445783134,Moderate
2017-01,2017,1,"Victoria, British Columbia",100.3,100.4,1.0009970089730809,Moderate
2017-01,2017,1,"Windsor, Ontario",100.4,101.6,1.0119521912350598,Moderate
2017-01,2017,1,"Winnipeg, Manitoba",100.5,100.0,0.9950248756218906,Moderate
2017-02,2017,2,Alberta,100.0,99.8,0.998,Moderate
2017-02,2017,2,Atlantic Region,99.9,100.0,1.0010010010010009,Moderate
2017-02,2017,2,British Columbia,99.7,100.7,1.0100300902708124,Moderate
2017-02,2017,2,"Calgary, Alberta",99.5,100.0,1.0050251256281406,Moderate
2017-02,2017,2,Canada,100.2,100.9,1.0069860279441119,Moderate
2017-02,2017,2,"Charlottetown, Prince Edward Island",100.0,100.0,1.0,Moderate
2017-02,2017,2,"Edmonton, Alberta",100.4,99.6,0.99203187250996,Moderate
2017-02,2017,2,"Greater Sudbury, Ontario",99.4,99.3,0.9989939637826961,Moderate
2017-02,2017,2,"Guelph, Ontario",101.5,102.0,1.0049261083743843,Moderate
2017-02,2017,2,"Halifax, Nova Scotia",100.2,100.0,0.998003992015968,Moderate
2017-02,2017,2,"Hamilton, Ontario",102.2,100.2,0.9804305283757339,Moderate
2017-02,2017,2,"Kelowna, British Columbia",100.1,100.0,0.999000999000999,Moderate
2017-02,2017,2,"Kitchener-Cambridge-Waterloo, Ontario",100.7,102.9,1.0218470705064548,Moderate
2017-02,2017,2,"London, Ontario",101.2,100.0,0.9881422924901185,Moderate
2017-02,2017,2,Manitoba,100.7,100.0,0.9930486593843098,Moderate
2017-02,2017,2,"Montréal, Quebec",100.4,100.3,0.9990039840637449,Moderate
2017-02,2017,2,New Brunswick,100.0,100.0,1.0,Moderate
2017-02,2017,2,Newfoundland and Labrador,99.5,100.0,1.0050251256281406,Moderate
2017-02,2017,2,Nova Scotia,100.2,100.0,0.998003992015968,Moderate
2017-02,2017,2,Ontario,100.6,102.0,1.0139165009940359,Moderate
2017-02,2017,2,"Oshawa, Ontario",101.6,100.3,0.9872047244094488,Moderate
2017-02,2017,2,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",100.1,100.3,1.001998001998002,Moderate
2017-02,2017,2,"Ottawa-Gatineau, Quebec part, Ontario/Quebec",99.7,100.0,1.0030090270812437,Moderate
2017-02,2017,2,Prairie Region,100.1,99.8,0.997002997002997,Moderate
2017-02,2017,2,Prince Edward Island,100.0,100.0,1.0,Moderate
2017-02,2017,2,Quebec,100.3,100.3,1.0,Moderate
2017-02,2017,2,"Québec, Quebec",100.2,100.2,1.0,Moderate
2017-02,2017,2,"Regina, Saskatchewan",100.1,100.0,0.999000999000999,Moderate
2017-02,2017,2,"Saint John, Fredericton, and Moncton, New Brunswick",100.0,100.0,1.0,Moderate
2017-02,2017,2,Saskatchewan,100.0,100.0,1.0,Moderate
2017-02,2017,2,"Saskatoon, Saskatchewan",99.9,100.0,1.0010010010010009,Moderate
2017-02,2017,2,"Sherbrooke, Quebec",99.9,100.4,1.005005005005005,Moderate
2017-02,2017,2,"St. Catharines-Niagara, Ontario",101.4,100.0,0.9861932938856015,Moderate
2017-02,2017,2,"St. John's, Newfoundland and Labrador",99.5,100.0,1.0050251256281406,Moderate
2017-02,2017,2,"Toronto, Ontario",100.2,102.7,1.0249500998003993,Moderate
2017-02,2017,2,"Trois-Rivières, Quebec",100.0,100.0,1.0,Moderate
2017-02,2017,2,"Vancouver, British Columbia",99.4,100.8,1.0140845070422535,Moderate
2017-02,2017,2,"Victoria, British Columbia",101.7,100.4,0.9872173058013767,Moderate
2017-02,2017,2,"Windsor, Ontario",101.1,101.6,1.0049455984174085,Moderate
2017-02,2017,2,"Winnipeg, Manitoba",100.7,100.0,0.9930486593843098,Moderate
2017-03,2017,3,Alberta,100.1,99.8,0.997002997002997,Moderate
2017-03,2017,3,Atlantic Region,99.8,100.0,1.0020040080160322,Moderate
2017-03,2017,3,British Columbia,100.2,101.5,1.0129740518962076,Moderate
2017-03,2017,3,"Calgary, Alberta",99.5,100.0,1.0050251256281406,Moderate
2017-03,2017,3,Canada,100.4,101.3,1.0089641434262948,Moderate
2017-03,2017,3,"Charlottetown, Prince Edward Island",100.0,100.0,1.0,Moderate
2017-03,2017,3,"Edmonton, Alberta",100.6,99.6,0.9900596421471173,Moderate
2017-03,2017,3,"Greater Sudbury, Ontario",99.6,99.3,0.996987951807229,Moderate
2017-03,2017,3,"Guelph, Ontario",102.6,102.4,0.9980506822612086,Moderate
2017-03,2017,3,"Halifax, Nova Scotia",100.3,100.0,0.9970089730807578,Moderate
2017-03,2017,3,"Hamilton, Ontario",102.2,100.2,0.9804305283757339,Moderate
2017-03,2017,3,"Kelowna, British Columbia",100.1,100.0,0.999000999000999,Moderate
2017-03,2017,3,"Kitchener-Cambridge-Waterloo, Ontario",100.7,103.4,1.0268123138033765,Moderate
2017-03,2017,3,"London, Ontario",101.5,100.0,0.9852216748768473,Moderate
2017-03,2017,3,Manitoba,100.8,100.0,0.9920634920634921,Moderate
2017-03,2017,3,"Montréal, Quebec",100.3,100.3,1.0,Moderate
2017-03,2017,3,New Brunswick,100.0,100.0,1.0,Moderate
2017-03,2017,3,Newfoundland and Labrador,99.3,100.0,1.0070493454179255,Moderate
2017-03,2017,3,Nova Scotia,100.3,100.0,0.9970089730807578,Moderate
2017-03,2017,3,Ontario,100.8,102.5,1.0168650793650793,Moderate
2017-03,2017,3,"Oshawa, Ontario",103.0,100.8,0.978640776699029,Moderate
2017-03,2017,3,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",100.7,100.7,1.0,Moderate
2017-03,2017,3,"Ottawa-Gatineau, Quebec part, Ontario/Quebec",99.7,100.0,1.0030090270812437,Moderate
2017-03,2017,3,Prairie Region,100.1,99.8,0.997002997002997,Moderate
2017-03,2017,3,Prince Edward Island,100.0,100.0,1.0,Moderate
2017-03,2017,3,Quebec,100.2,100.3,1.0009980039920159,Moderate
2017-03,2017,3,"Québec, Quebec",99.9,100.4,1.005005005005005,Moderate
2017-03,2017,3,"Regina, Saskatchewan",100.3,100.2,0.9990029910269193,Moderate
2017-03,2017,3,"Saint John, Fredericton, and Moncton, New Brunswick",100.0,100.0,1.0,Moderate
2017-03,2017,3,Saskatchewan,100.0,100.1,1.001,Moderate
2017-03,2017,3,"Saskatoon, Saskatchewan",99.9,100.0,1.0010010010010009,Moderate
2017-03,2017,3,"Sherbrooke, Quebec",99.8,100.4,1.0060120240480963,Moderate
2017-03,2017,3,"St. Catharines-Niagara, Ontario",101.4,100.0,0.9861932938856015,Moderate
2017-03,2017,3,"St. John's, Newfoundland and Labrador",99.3,100.0,1.0070493454179255,Moderate
2017-03,2017,3,"Toronto, Ontario",100.2,103.3,1.030938123752495,Moderate
2017-03,2017,3,"Trois-Rivières, Quebec",100.0,100.0,1.0,Moderate
2017-03,2017,3,"Vancouver, British Columbia",100.1,101.8,1.016983016983017,Moderate
2017-03,2017,3,"Victoria, British Columbia",101.7,100.4,0.9872173058013767,Moderate
2017-03,2017,3,"Windsor, Ontario",101.3,102.8,1.014807502467917,Moderate
2017-03,2017,3,"Winnipeg, Manitoba",100.8,100.0,0.9920634920634921,Moderate
