ref_date,year,month,geo,price_category,value,status,value_last_year,yoy_change
2012-04,2012,4,Newfoundland and Labrador,Total (house and land),96.8,normal,97.1,-0.3089598352214183
2012-05,2012,5,Newfoundland and Labrador,Total (house and land),97.0,normal,97.0,0.0
2012-06,2012,6,Newfoundland and Labrador,Total (house and land),97.1,normal,97.0,0.10309278350514879
2012-07,2012,7,Newfoundland and Labrador,Total (house and land),97.7,normal,96.9,0.8255933952528349
2012-08,2012,8,Newfoundland and Labrador,Total (house and land),97.7,normal,96.9,0.8255933952528349
2012-09,2012,9,Newfoundland and Labrador,Total (house and land),97.5,normal,96.9,0.6191950464396226
2012-10,2012,10,Newfoundland and Labrador,Total (house and land),97.5,normal,96.9,0.6191950464396226
2012-11,2012,11,Newfoundland and Labrador,Total (house and land),97.5,normal,96.9,0.6191950464396226
2012-12,2012,12,Newfoundland and Labrador,Total (house and land),97.5,normal,96.9,0.6191950464396226
2013-01,2013,1,Newfoundland and Labrador,Total (house and land),97.7,normal,96.5,1.243523316062179
2013-02,2013,2,Newfoundland and Labrador,Total (house and land),97.7,normal,96.5,1.243523316062179
2013-03,2013,3,Newfoundland and Labrador,Total (house and land),97.7,normal,96.8,0.9297520661157084
2013-04,2013,4,Newfoundland and Labrador,Total (house and land),98.6,normal,96.8,1.8595041322314023
2013-05,2013,5,Newfoundland and Labrador,Total (house and land),98.8,normal,97.0,1.8556701030927807
2013-06,2013,6,Newfoundland and Labrador,Total (house and land),98.8,normal,97.1,1.7507723995880564
2013-07,2013,7,Newfoundland and Labrador,Total (house and land),99.4,normal,97.7,1.7400204708290714
2013-08,2013,8,Newfoundland and Labrador,Total (house and land),99.6,normal,97.7,1.9447287615148325
2013-09,2013,9,Newfoundland and Labrador,Total (house and land),99.6,normal,97.5,2.153846153846148
2013-10,2013,10,Newfoundland and Labrador,Total (house and land),99.6,normal,97.5,2.153846153846148
2013-11,2013,11,Newfoundland and Labrador,Total (house and land),99.6,normal,97.5,2.153846153846148
2013-12,2013,12,Newfoundland and Labrador,Total (house and land),99.6,normal,97.5,2.153846153846148
2014-01,2014,1,Newfoundland and Labrador,Total (house and land),99.6,normal,97.7,1.9447287615148325
2014-02,2014,2,Newfoundland and Labrador,Total (house and land),99.6,normal,97.7,1.9447287615148325
2014-03,2014,3,Newfoundland and Labrador,Total (house and land),99.9,normal,97.7,2.251791197543503
2014-04,2014,4,Newfoundland and Labrador,Total (house and land),99.9,normal,98.6,1.3184584178499101
2014-05,2014,5,Newfoundland and Labrador,Total (house and land),99.8,normal,98.8,1.0121457489878543
2014-06,2014,6,Newfoundland and Labrador,Total (house and land),99.7,normal,98.8,0.9109311740890746
2014-07,2014,7,Newfoundland and Labrador,Total (house and land),99.7,normal,99.4,0.301810865191144
2014-08,2014,8,Newfoundland and Labrador,Total (house and land),99.7,normal,99.6,0.10040160642571137
2014-09,2014,9,Newfoundland and Labrador,Total (house and land),99.7,normal,99.6,0.10040160642571137
2014-10,2014,10,Newfoundland and Labrador,Total (house and land),99.7,normal,99.6,0.10040160642571137
2014-11,2014,11,Newfoundland and Labrador,Total (house and land),99.9,normal,99.6,0.30120481927711984
2014-12,2014,12,Newfoundland and Labrador,Total (house and land),99.9,normal,99.6,0.30120481927711984
2015-01,2015,1,Newfoundland and Labrador,Total (house and land),99.9,normal,99.6,0.30120481927711984
2015-02,2015,2,Newfoundland and Labrador,Total (house and land),99.9,normal,99.6,0.30120481927711984
2015-03,2015,3,Newfoundland and Labrador,Total (house and land),99.9,normal,99.9,0.0
2015-04,2015,4,Newfoundland and Labrador,Total (house and land),99.9,normal,99.9,0.0
2015-05,2015,5,Newfoundland and Labrador,Total (house and land),99.8,normal,99.8,0.0
2015-06,2015,6,Newfoundland and Labrador,Total (house and land),99.8,normal,99.7,0.10030090270811867
2015-07,2015,7,Newfoundland and Labrador,Total (house and land),100.1,normal,99.7,0.4012036108324889
2015-08,2015,8,Newfoundland and Labrador,Total (house and land),100.1,normal,99.7,0.4012036108324889
2015-09,2015,9,Newfoundland and Labrador,Total (house and land),100.1,normal,99.7,0.4012036108324889
2015-10,2015,10,Newfoundland and Labrador,Total (house and land),100.1,normal,99.7,0.4012036108324889
2015-11,2015,11,Newfoundland and Labrador,Total (house and land),100.3,normal,99.9,0.4004004004003918
2015-12,2015,12,Newfoundland and Labrador,Total (house and land),100.3,normal,99.9,0.4004004004003918
2016-01,2016,1,Newfoundland and Labrador,Total (house and land),100.3,normal,99.9,0.4004004004003918
2016-02,2016,2,Newfoundland and Labrador,Total (house and land),100.3,normal,99.9,0.4004004004003918
2016-03,2016,3,Newfoundland and Labrador,Total (house and land),100.2,normal,99.9,0.3003003003002974
2016-04,2016,4,Newfoundland and Labrador,Total (house and land),100.2,normal,99.9,0.3003003003002974
2016-05,2016,5,Newfoundland and Labrador,Total (house and land),100.3,normal,99.8,0.501002004008016
2016-06,2016,6,Newfoundland and Labrador,Total (house and land),100.3,normal,99.8,0.501002004008016
2016-07,2016,7,Newfoundland and Labrador,Total (house and land),100.0,normal,100.1,-0.09990009990009421
2016-08,2016,8,Newfoundland and Labrador,Total (house and land),99.8,normal,100.1,-0.2997002997002969
2016-09,2016,9,Newfoundland and Labrador,Total (house and land),100.0,normal,100.1,-0.09990009990009421
2016-10,2016,10,Newfoundland and Labrador,Total (house and land),100.0,normal,100.1,-0.09990009990009421
2016-11,2016,11,Newfoundland and Labrador,Total (house and land),100.0,normal,100.3,-0.29910269192422445
2016-12,2016,12,Newfoundland and Labrador,Total (house and land),100.0,normal,100.3,-0.29910269192422445
2017-01,2017,1,Newfoundland and Labrador,Total (house and land),99.6,normal,100.3,-0.6979062811565333
2017-02,2017,2,Newfoundland and Labrador,Total (house and land),99.6,normal,100.3,-0.6979062811565333
2017-03,2017,3,Newfoundland and Labrador,Total (house and land),99.5,normal,100.2,-0.6986027944111804
2017-04,2017,4,Newfoundland and Labrador,Total (house and land),99.5,normal,100.2,-0.6986027944111804
2017-05,2017,5,Newfoundland and Labrador,Total (house and land),99.5,normal,100.3,-0.7976071784646034
2017-06,2017,6,Newfoundland and Labrador,Total (house and land),99.4,normal,100.3,-0.8973080757726735
2017-07,2017,7,Newfoundland and Labrador,Total (house and land),99.4,normal,100.0,-0.5999999999999943
2017-08,2017,8,Newfoundland and Labrador,Total (house and land),98.9,normal,99.8,-0.9018036072144204
2017-09,2017,9,Newfoundland and Labrador,Total (house and land),98.9,normal,100.0,-1.0999999999999943
2017-10,2017,10,Newfoundland and Labrador,Total (house and land),98.9,normal,100.0,-1.0999999999999943
2017-11,2017,11,Newfoundland and Labrador,Total (house and land),99.0,normal,100.0,-1.0
2017-12,2017,12,Newfoundland and Labrador,Total (house and land),99.0,normal,100.0,-1.0
2018-01,2018,1,Newfoundland and Labrador,Total (house and land),99.0,normal,99.6,-0.6024096385542111
2018-02,2018,2,Newfoundland and Labrador,Total (house and land),99.0,normal,99.6,-0.6024096385542111
2018-03,2018,3,Newfoundland and Labrador,Total (house and land),99.0,normal,99.5,-0.5025125628140703
2018-04,2018,4,Newfoundland and Labrador,Total (house and land),99.0,normal,99.5,-0.5025125628140703
2018-05,2018,5,Newfoundland and Labrador,Total (house and land),98.9,normal,99.5,-0.6030150753768787
2018-06,2018,6,Newfoundland and Labrador,Total (house and land),98.7,normal,99.4,-0.7042253521126789
2018-07,2018,7,Newfoundland and Labrador,Total (house and land),98.9,normal,99.4,-0.5030181086519114
2018-08,2018,8,Newfoundland and Labrador,Total (house and land),98.9,normal,98.9,0.0
2018-09,2018,9,Newfoundland and Labrador,Total (house and land),98.5,normal,98.9,-0.40444893832154266
2018-10,2018,10,Newfoundland and Labrador,Total (house and land),98.4,normal,98.9,-0.5055611729019212
2018-11,2018,11,Newfoundland and Labrador,Total (house and land),98.0,normal,99.0,-1.0101010101010102
